## 2016 Plant Transmission Exp. Videos,,,,,,,,
### Data Entry by: Elizabeth,,,,,,,,
### Samantha Alger & Alex Burnham,,,,,,,,
"### VideoFileName is the file name of the video; PlantSpp is the plant species in the video. Possible values are: BFT, WC, RC, or diversity;",,,,,,,,
"### Experiment possible values are: acute, comingle, diversity, chronic, BeeSpp possible values are BB, HB, or comingle;",,,,,,,,
"### TimeStart is the time stamp for when a bee lands on a flower; TimeEnd is when that bee leaves a flower, TimeForage calculates the total amount of time the bees spent on a flower; Forage is the number of seconds the forager spent on a flower in seconds",,,,,,,,
"### expID is the combined ID of the plant spp. and the experiment and is used to merge data with virus dataframe, chronic 1,2,3 represent for the first, second, and third days of the chronic experiment",,,,,,,,
"### that took place on 8/27, 8/28, and 8/29, NOTE that plants were collected the day after the video was filmed",,,,,,,,
,,,,,,,,
VideoFileName,PlantSpp,Experiment,BeeSpp,TimeStart,TimeEnd,TimeForage,Forage,expID
8/26_WC_HB-2.MOD,WC,acute,HB,0:46:46,0:46:57,0:00:11,11,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:46:59,0:47:25,0:00:26,26,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:11,0:47:23,0:00:12,12,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:25,0:47:31,0:00:06,6,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:27,0:47:28,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:31,0:47:50,0:00:19,19,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:32,0:47:45,0:00:13,13,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:46,0:48:09,0:00:23,23,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:51,0:47:52,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:47:52,0:49:46,0:01:54,114,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:48:09,0:48:27,0:00:18,18,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:48:35,0:48:39,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:49:06,0:49:36,0:00:30,30,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:49:39,0:50:27,0:00:48,48,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:49:48,0:50:00,0:00:12,12,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:50:11,0:50:27,0:00:16,16,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:50:17,0:50:44,0:00:27,27,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:50:29,0:50:48,0:00:19,19,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:50:29,0:50:49,0:00:20,20,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:50:46,0:52:09,0:01:23,83,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:50:48,0:50:59,0:00:11,11,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:50:49,0:51:00,0:00:11,11,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:51:58,0:52:03,0:00:05,5,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:52:03,0:52:37,0:00:34,34,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:52:12,0:52:24,0:00:12,12,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:52:39,0:52:59,0:00:20,20,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:52:51,0:52:55,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:52:56,0:53:34,0:00:38,38,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:53:01,0:53:29,0:00:28,28,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:53:30,0:54:19,0:00:49,49,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:53:35,0:54:29,0:00:54,54,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:53:51,0:55:57,0:02:06,126,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:54:20,0:54:23,0:00:03,3,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:54:24,0:54:29,0:00:05,5,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:54:55,0:55:06,0:00:11,11,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:54:55,0:56:00,0:01:05,65,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:00,0:55:01,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:02,0:55:05,0:00:03,3,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:05,0:55:25,0:00:20,20,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:08,0:55:11,0:00:03,3,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:12,0:55:17,0:00:05,5,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:19,0:55:27,0:00:08,8,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:27,0:55:39,0:00:12,12,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:55:58,0:56:06,0:00:08,8,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:01,0:56:12,0:00:11,11,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:07,0:56:09,0:00:02,2,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:13,0:56:23,0:00:10,10,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:23,0:56:27,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:36,0:56:52,0:00:16,16,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:38,0:56:39,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:43,0:56:53,0:00:10,10,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:53,0:56:57,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:56,0:57:12,0:00:16,16,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:56:59,0:57:12,0:00:13,13,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:57:09,0:57:10,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:57:10,0:57:23,0:00:13,13,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:57:24,0:57:48,0:00:24,24,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:57:49,0:58:00,0:00:11,11,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:57:55,0:58:33,0:00:38,38,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:01,0:58:43,0:00:42,42,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:21,0:58:22,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:22,0:58:44,0:00:22,22,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:35,0:58:39,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:36,0:59:57,0:01:21,81,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:44,0:59:59,0:01:15,75,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:47,0:58:51,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:58:53,0:59:40,0:00:47,47,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:59:18,0:59:20,0:00:02,2,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:59:41,0:59:51,0:00:10,10,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,0:59:53,0:59:59,0:00:06,6,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:00:00,1:01:28,0:01:28,88,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:00:28,1:00:43,0:00:15,15,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:00:50,1:01:00,0:00:10,10,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:01:06,1:01:11,0:00:05,5,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:01:11,1:01:15,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:01:30,1:01:33,0:00:03,3,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:01:40,1:02:16,0:00:36,36,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:02:21,1:02:40,0:00:19,19,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:02:30,1:02:31,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:02:33,1:02:39,0:00:06,6,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:02:40,1:02:51,0:00:11,11,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:02:41,1:03:05,0:00:24,24,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:03:05,1:03:12,0:00:07,7,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:03:16,1:03:22,0:00:06,6,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:03:24,1:03:25,0:00:01,1,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:03:26,1:03:29,0:00:03,3,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:03:30,1:04:16,0:00:46,46,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:03:51,1:04:49,0:00:58,58,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:04:17,1:04:45,0:00:28,28,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:04:47,1:05:14,0:00:27,27,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:05:16,1:05:33,0:00:17,17,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:04:52,1:06:52,0:02:00,120,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:05:34,1:06:23,0:00:49,49,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:06:26,1:06:40,0:00:14,14,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:06:41,1:07:56,0:01:15,75,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:06:46,1:06:53,0:00:07,7,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:06:53,1:07:20,0:00:27,27,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:07:21,1:08:09,0:00:48,48,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:07:28,1:07:30,0:00:02,2,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:07:57,1:08:09,0:00:12,12,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:08:01,1:08:34,0:00:33,33,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:08:08,1:08:13,0:00:05,5,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:08:09,1:08:34,0:00:25,25,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:08:52,1:09:38,0:00:46,46,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:09:37,1:10:35,0:00:58,58,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:09:38,1:09:46,0:00:08,8,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:09:40,1:09:47,0:00:07,7,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:10:39,1:10:59,0:00:20,20,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:10:41,1:11:09,0:00:28,28,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:11:01,1:11:05,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:11:06,1:11:20,0:00:14,14,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:11:23,1:11:25,0:00:02,2,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:11:25,1:11:29,0:00:04,4,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:11:45,1:11:50,0:00:05,5,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:11:47,1:11:50,0:00:03,3,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:11:51,1:12:10,0:00:19,19,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:12:10,1:13:04,0:00:54,54,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:12:22,1:13:04,0:00:42,42,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:12:42,1:12:48,0:00:06,6,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:13:06,1:13:50,0:00:44,44,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:13:06,1:13:22,0:00:16,16,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:13:09,1:13:26,0:00:17,17,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:13:33,1:13:42,0:00:09,9,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:13:41,1:14:05,0:00:24,24,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:13:50,1:14:25,0:00:35,35,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:14:04,1:15:06,0:01:02,62,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:14:17,1:14:35,0:00:18,18,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:14:53,1:15:24,0:00:31,31,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:15:25,1:15:40,0:00:15,15,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:15:41,1:16:10,0:00:29,29,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:16:13,1:16:38,0:00:25,25,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:16:38,1:16:48,0:00:10,10,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:16:58,1:17:28,0:00:30,30,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:17:02,1:18:34,0:01:32,92,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:17:03,1:18:20,0:01:17,77,WC_acute
8/26_WC_HB-2.MOD,WC,acute,HB,1:18:21,1:18:34,0:00:13,13,WC_acute
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:00:38,0:01:58,0:01:20,80,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:00:48,0:00:55,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:00:58,0:01:32,0:00:34,34,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:01:39,0:02:01,0:00:22,22,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:02:01,0:03:00,0:00:59,59,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:02:08,0:02:11,0:00:03,3,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:02:46,0:04:17,0:01:31,91,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:03:01,0:04:27,0:01:26,86,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:04:03,0:04:09,0:00:06,6,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:04:12,0:05:04,0:00:52,52,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:04:27,0:04:47,0:00:20,20,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:04:42,0:04:58,0:00:16,16,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:04:47,0:05:46,0:00:59,59,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:05:07,0:13:06,0:07:59,479,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:05:09,0:05:18,0:00:09,9,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:05:19,0:05:29,0:00:10,10,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:05:47,0:06:04,0:00:17,17,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:05:56,0:06:08,0:00:12,12,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:06:04,0:06:07,0:00:03,3,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:06:10,0:06:24,0:00:14,14,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:06:29,0:06:47,0:00:18,18,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:06:37,0:07:04,0:00:27,27,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:07:16,0:07:19,0:00:03,3,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:07:23,0:07:57,0:00:34,34,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:08:00,0:08:08,0:00:08,8,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:08:10,0:08:27,0:00:17,17,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:08:29,0:09:32,0:01:03,63,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:09:07,0:09:20,0:00:13,13,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:09:22,0:09:36,0:00:14,14,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:09:37,0:10:36,0:00:59,59,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:09:46,0:09:52,0:00:06,6,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:09:53,0:09:54,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:04,0:10:21,0:00:17,17,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:35,0:10:36,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:36,0:10:51,0:00:15,15,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:43,0:10:45,0:00:02,2,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:46,0:10:47,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:52,0:11:11,0:00:19,19,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:56,0:10:57,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:10:59,0:11:06,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:08,0:11:18,0:00:10,10,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:12,0:11:13,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:13,0:11:20,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:20,0:11:21,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:21,0:11:25,0:00:04,4,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:27,0:11:32,0:00:05,5,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:33,0:11:48,0:00:15,15,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:39,0:11:59,0:00:20,20,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:11:52,0:12:42,0:00:50,50,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:12:23,0:12:33,0:00:10,10,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:12:47,0:13:01,0:00:14,14,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:13:02,0:13:10,0:00:08,8,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:13:10,0:13:28,0:00:18,18,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:13:23,0:13:43,0:00:20,20,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:13:29,0:13:39,0:00:10,10,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:13:43,0:15:51,0:02:08,128,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:14:12,0:15:26,0:01:14,74,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:15:27,0:15:35,0:00:08,8,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:15:29,0:15:57,0:00:28,28,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:15:35,0:15:49,0:00:14,14,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:15:57,0:15:58,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:15:58,0:16:03,0:00:05,5,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:16:00,0:17:03,0:01:03,63,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:16:04,0:16:08,0:00:04,4,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:16:09,0:16:19,0:00:10,10,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:16:22,0:16:24,0:00:02,2,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:16:26,0:16:42,0:00:16,16,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:17:14,0:17:17,0:00:03,3,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:17:20,0:17:27,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:17:43,0:18:07,0:00:24,24,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:18:10,0:18:19,0:00:09,9,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:18:20,0:18:23,0:00:03,3,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:18:26,0:18:33,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:18:34,0:19:24,0:00:50,50,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:19:41,0:20:06,0:00:25,25,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:20:10,0:20:11,0:00:01,1,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:20:14,0:20:18,0:00:04,4,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:20:15,0:20:46,0:00:31,31,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:20:19,0:20:37,0:00:18,18,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:20:38,0:21:03,0:00:25,25,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:20:56,0:21:18,0:00:22,22,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:21:44,0:21:55,0:00:11,11,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:21:57,0:22:04,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:22:06,0:22:08,0:00:02,2,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:22:10,0:22:20,0:00:10,10,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:22:21,0:22:46,0:00:25,25,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:22:23,0:22:29,0:00:06,6,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:22:30,0:22:59,0:00:29,29,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:22:46,0:23:17,0:00:31,31,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:23:01,0:23:10,0:00:09,9,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:23:12,0:23:17,0:00:05,5,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:23:51,0:24:40,0:00:49,49,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:24:04,0:24:29,0:00:25,25,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:24:31,0:24:41,0:00:10,10,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:24:45,0:24:54,0:00:09,9,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:25:03,0:25:11,0:00:08,8,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:25:13,0:25:17,0:00:04,4,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:25:22,0:26:36,0:01:14,74,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:27:11,0:27:55,0:00:44,44,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:27:55,0:28:42,0:00:47,47,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:28:43,0:28:56,0:00:13,13,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:28:56,0:29:04,0:00:08,8,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:29:05,0:29:40,0:00:35,35,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:29:42,0:30:00,0:00:18,18,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:30:56,0:31:07,0:00:11,11,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:31:06,0:31:21,0:00:15,15,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:31:21,0:31:23,0:00:02,2,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:31:24,0:31:29,0:00:05,5,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:31:30,0:31:41,0:00:11,11,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:31:43,0:31:50,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:31:52,0:31:57,0:00:05,5,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:32:53,0:33:00,0:00:07,7,WC_chronic-1
8/27_ChronicHB-1.MOD,WC,chronic-1,HB,0:32:54,0:33:53,0:00:59,59,WC_chronic-1
