well,ID,labID,treatment,SamplingEvent,sample_name,target_name,amp_score,amp_status,task,Ct,Ct_mean,Ct_sd,quantity,quantity_mean,quantity_sd,intercept,r_squared,slope,efficiency,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,omit,run,
B5,Stationary,S24,24,S,1,S24-1,DWV,0.976,No Amp,UNKNOWN,38.447,35.78,3.771,0.124,2.021,2.683,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,34,FALSE,99
E5,Stationary,S24,24,S,1,S24-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
F5,Stationary,S24,24,S,1,S24-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
G4,Stationary,S24,24,S,2,S24-2,ACTIN,1.402,Amp,UNKNOWN,19.055,19.139,0.12,76938.45,72976.05,5603.685,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,14,FALSE,96
H4,Stationary,S24,24,S,2,S24-2,ACTIN,1.388,Amp,UNKNOWN,19.224,19.139,0.12,69013.65,72976.05,5603.685,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,14,FALSE,96
C4,Stationary,S24,24,S,2,S24-2,BQCV,1.28,Amp,UNKNOWN,27.125,27.505,0.538,170.545,136.54,48.091,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,23,FALSE,96
D4,Stationary,S24,24,S,2,S24-2,BQCV,1.276,Amp,UNKNOWN,27.886,27.505,0.538,102.535,136.54,48.091,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,23,FALSE,96
A4,Stationary,S24,24,S,2,S24-2,DWV,1.281,Amp,UNKNOWN,28.381,28.69,0.437,83.892,70.059,19.563,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,24,FALSE,96
B4,Stationary,S24,24,S,2,S24-2,DWV,1.271,Amp,UNKNOWN,28.999,28.69,0.437,56.226,70.059,19.563,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,25,FALSE,96
E4,Stationary,S24,24,S,2,S24-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
F4,Stationary,S24,24,S,2,S24-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
G2,Stationary,S24,24,S,3,S24-3,ACTIN,1.405,Amp,UNKNOWN,20.444,19.634,1.145,31519.564,60352.453,40775.863,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,15,FALSE,104
H2,Stationary,S24,24,S,3,S24-3,ACTIN,1.413,Amp,UNKNOWN,18.825,19.634,1.145,89185.34,60352.453,40775.863,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,13,FALSE,104
C2,Stationary,S24,24,S,3,S24-3,BQCV,1.334,Amp,UNKNOWN,19.165,18.138,1.453,35025.492,86715.7,73100.99,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,15,FALSE,104
D2,Stationary,S24,24,S,3,S24-3,BQCV,1.333,Amp,UNKNOWN,17.111,18.138,1.453,138405.9,86715.7,73100.99,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,12,FALSE,104
A2,Stationary,S24,24,S,3,S24-3,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,39,TRUE,104
B2,Stationary,S24,24,S,3,S24-3,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,39,TRUE,104
E2,Stationary,S24,24,S,3,S24-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
F2,Stationary,S24,24,S,3,S24-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
G5,Stationary,S25,25,S,1,S25-1,ACTIN,1.389,Amp,UNKNOWN,19.988,20.049,0.087,42248.223,40646.977,2264.504,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,14,FALSE,96
H5,Stationary,S25,25,S,1,S25-1,ACTIN,1.392,Amp,UNKNOWN,20.111,20.049,0.087,39045.73,40646.977,2264.504,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,15,FALSE,96
C5,Stationary,S25,25,S,1,S25-1,BQCV,1.277,Amp,UNKNOWN,26.558,26.737,0.252,249.129,222.708,37.365,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,22,FALSE,96
D5,Stationary,S25,25,S,1,S25-1,BQCV,1.278,Amp,UNKNOWN,26.915,26.737,0.252,196.287,222.708,37.365,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,23,FALSE,96
A5,Stationary,S25,25,S,1,S25-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
B5,Stationary,S25,25,S,1,S25-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
E5,Stationary,S25,25,S,1,S25-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
F5,Stationary,S25,25,S,1,S25-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
G6,Stationary,S25,25,S,2,S25-2,ACTIN,1.412,Amp,UNKNOWN,17.942,18.124,0.257,157283.67,140901.1,23168.477,36.5667,0.9988,-3.584,90.11565,TRUE,0.209,TRUE,3,12,FALSE,99
H6,Stationary,S25,25,S,2,S25-2,ACTIN,1.399,Amp,UNKNOWN,18.305,18.124,0.257,124518.5,140901.1,23168.477,36.5667,0.9988,-3.584,90.11565,TRUE,0.209,TRUE,3,13,FALSE,99
C6,Stationary,S25,25,S,2,S25-2,BQCV,1.295,Amp,UNKNOWN,17.817,17.874,0.08,86252.11,83092.45,4468.434,34.8074,0.9981,-3.4422,95.21442,TRUE,0.106,TRUE,3,13,FALSE,99
D6,Stationary,S25,25,S,2,S25-2,BQCV,1.3,Amp,UNKNOWN,17.931,17.874,0.08,79932.79,83092.45,4468.434,34.8074,0.9981,-3.4422,95.21442,TRUE,0.106,TRUE,3,13,FALSE,99
A6,Stationary,S25,25,S,2,S25-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,39,TRUE,99
B6,Stationary,S25,25,S,2,S25-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,39,TRUE,99
E6,Stationary,S25,25,S,2,S25-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
F6,Stationary,S25,25,S,2,S25-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
G3,Stationary,S25,25,S,3,S25-3,ACTIN,1.406,Amp,UNKNOWN,18.239,17.973,0.376,129936.93,156396.48,37419.465,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,13,FALSE,104
H3,Stationary,S25,25,S,3,S25-3,ACTIN,1.411,Amp,UNKNOWN,17.707,17.973,0.376,182856.05,156396.48,37419.465,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,12,FALSE,104
C3,Stationary,S25,25,S,3,S25-3,BQCV,1.331,Amp,UNKNOWN,20.817,19.555,1.785,11596.284,37182.94,36184.996,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,16,FALSE,104
D3,Stationary,S25,25,S,3,S25-3,BQCV,1.323,Amp,UNKNOWN,18.293,19.555,1.785,62769.594,37182.94,36184.996,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,14,FALSE,104
A3,Stationary,S25,25,S,3,S25-3,DWV,1.317,Amp,UNKNOWN,34.857,33.692,1.648,1.267,3.499,3.156,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,30,FALSE,104
B3,Stationary,S25,25,S,3,S25-3,DWV,1.315,Amp,UNKNOWN,32.526,33.692,1.648,5.731,3.499,3.156,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,28,FALSE,104
E3,Stationary,S25,25,S,3,S25-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
F3,Stationary,S25,25,S,3,S25-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
G3,Stationary,S26,26,S,1,S26-1,ACTIN,1.362,Amp,UNKNOWN,17.443,17.34,0.146,216643.7,231968.22,21672.129,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,12,FALSE,93
H3,Stationary,S26,26,S,1,S26-1,ACTIN,1.374,Amp,UNKNOWN,17.237,17.34,0.146,247292.72,231968.22,21672.129,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,12,FALSE,93
C3,Stationary,S26,26,S,1,S26-1,BQCV,1.253,Amp,UNKNOWN,28.993,28.807,0.263,48.878,55.788,9.772,34.8074,0.9981,-3.4422,95.21442,TRUE,0.082,TRUE,3,25,FALSE,93
D3,Stationary,S26,26,S,1,S26-1,BQCV,1.258,Amp,UNKNOWN,28.621,28.807,0.263,62.698,55.788,9.772,34.8074,0.9981,-3.4422,95.21442,TRUE,0.082,TRUE,3,24,FALSE,93
A3,Stationary,S26,26,S,1,S26-1,DWV,1.203,Amp,UNKNOWN,35.643,37.75,2.98,0.762,0.406,0.504,35.2228,0.993,-3.5567,91.05548,TRUE,0.086,TRUE,3,31,FALSE,93
B3,Stationary,S26,26,S,1,S26-1,DWV,0.795,No Amp,UNKNOWN,39.857,37.75,2.98,0.05,0.406,0.504,35.2228,0.993,-3.5567,91.05548,TRUE,0.086,TRUE,3,35,FALSE,93
E3,Stationary,S26,26,S,1,S26-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.221,TRUE,3,39,TRUE,93
F3,Stationary,S26,26,S,1,S26-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.221,TRUE,3,39,TRUE,93
G7,Stationary,S26,26,S,2,S26-2,ACTIN,1.406,Amp,UNKNOWN,17.738,17.834,0.136,179246.94,168832.73,14727.911,36.5667,0.9988,-3.584,90.11565,TRUE,0.209,TRUE,3,12,FALSE,99
H7,Stationary,S26,26,S,2,S26-2,ACTIN,1.4,Amp,UNKNOWN,17.931,17.834,0.136,158418.53,168832.73,14727.911,36.5667,0.9988,-3.584,90.11565,TRUE,0.209,TRUE,3,12,FALSE,99
C7,Stationary,S26,26,S,2,S26-2,BQCV,1.285,Amp,UNKNOWN,25.816,25.7,0.163,409.422,443.579,48.306,34.8074,0.9981,-3.4422,95.21442,TRUE,0.106,TRUE,3,21,FALSE,99
D7,Stationary,S26,26,S,2,S26-2,BQCV,1.281,Amp,UNKNOWN,25.585,25.7,0.163,477.736,443.579,48.306,34.8074,0.9981,-3.4422,95.21442,TRUE,0.106,TRUE,3,21,FALSE,99
A7,Stationary,S26,26,S,2,S26-2,DWV,1.28,Amp,UNKNOWN,31.268,31.992,1.025,12.943,9.003,5.571,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,27,FALSE,99
B7,Stationary,S26,26,S,2,S26-2,DWV,1.292,Amp,UNKNOWN,32.717,31.992,1.025,5.064,9.003,5.571,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,28,FALSE,99
E7,Stationary,S26,26,S,2,S26-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
F7,Stationary,S26,26,S,2,S26-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
G4,Stationary,S26,26,S,3,S26-3,ACTIN,1.417,Amp,UNKNOWN,18.656,18.532,0.176,99422.07,108023.695,12164.543,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,13,FALSE,104
H4,Stationary,S26,26,S,3,S26-3,ACTIN,1.406,Amp,UNKNOWN,18.407,18.532,0.176,116625.33,108023.695,12164.543,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,13,FALSE,104
C4,Stationary,S26,26,S,3,S26-3,BQCV,1.315,Amp,UNKNOWN,16.106,15.994,0.159,270938.06,292892.34,31048.02,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,12,FALSE,104
D4,Stationary,S26,26,S,3,S26-3,BQCV,1.327,Amp,UNKNOWN,15.882,15.994,0.159,314846.6,292892.34,31048.02,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,11,FALSE,104
E4,Stationary,S26,26,S,3,S26-3,IAPV,0.834,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,35,FALSE,104
F4,Stationary,S26,26,S,3,S26-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
F11,Stationary,S26,26,S,3,S26-3,ACTIN,1.411,Amp,UNKNOWN,17.461,17.493,0.045,214189.33,209933.92,6018.059,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106
G11,Stationary,S26,26,S,3,S26-3,ACTIN,1.403,Amp,UNKNOWN,17.524,17.493,0.045,205678.5,209933.92,6018.059,36.5667,0.9988,-3.584,90.11565,TRUE,0.213,TRUE,3,12,FALSE,106
A11,Stationary,S26,26,S,3,S26-3,DWV,1.319,Amp,UNKNOWN,31.581,32.206,0.542,10.569,7.36,2.779,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,27,FALSE,106
B11,Stationary,S26,26,S,3,S26-3,DWV,1.316,Amp,UNKNOWN,32.527,32.206,0.542,5.726,7.36,2.779,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,28,FALSE,106
C11,Stationary,S26,26,S,3,S26-3,DWV,1.326,Amp,UNKNOWN,32.511,32.206,0.542,5.785,7.36,2.779,35.2228,0.993,-3.5567,91.05548,TRUE,0.121,TRUE,3,28,FALSE,106
G6,Stationary,S27,27,S,1,S27-1,ACTIN,1.404,Amp,UNKNOWN,19.563,19.772,0.296,55521.824,48968.695,9267.524,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,14,FALSE,96
H6,Stationary,S27,27,S,1,S27-1,ACTIN,1.393,Amp,UNKNOWN,19.982,19.772,0.296,42415.566,48968.695,9267.524,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,15,FALSE,96
C6,Stationary,S27,27,S,1,S27-1,BQCV,1.279,Amp,UNKNOWN,27.888,27.946,0.082,102.372,98.533,5.429,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,24,FALSE,96
D6,Stationary,S27,27,S,1,S27-1,BQCV,1.281,Amp,UNKNOWN,28.004,27.946,0.082,94.695,98.533,5.429,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,24,FALSE,96
A6,Stationary,S27,27,S,1,S27-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
B6,Stationary,S27,27,S,1,S27-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
E6,Stationary,S27,27,S,1,S27-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
F6,Stationary,S27,27,S,1,S27-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
G8,Stationary,S27,27,S,2,S27-2,ACTIN,1.402,Amp,UNKNOWN,18.03,18.089,0.084,148661.27,143225.58,7687.236,36.5667,0.9988,-3.584,90.11565,TRUE,0.209,TRUE,3,12,FALSE,99
H8,Stationary,S27,27,S,2,S27-2,ACTIN,1.401,Amp,UNKNOWN,18.148,18.089,0.084,137789.88,143225.58,7687.236,36.5667,0.9988,-3.584,90.11565,TRUE,0.209,TRUE,3,13,FALSE,99
C8,Stationary,S27,27,S,2,S27-2,BQCV,1.289,Amp,UNKNOWN,26.215,26.204,0.016,313.392,315.735,3.313,34.8074,0.9981,-3.4422,95.21442,TRUE,0.106,TRUE,3,22,FALSE,99
D8,Stationary,S27,27,S,2,S27-2,BQCV,1.294,Amp,UNKNOWN,26.193,26.204,0.016,318.078,315.735,3.313,34.8074,0.9981,-3.4422,95.21442,TRUE,0.106,TRUE,3,22,FALSE,99
A8,Stationary,S27,27,S,2,S27-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,39,TRUE,99
B8,Stationary,S27,27,S,2,S27-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.082,TRUE,3,39,TRUE,99
E8,Stationary,S27,27,S,2,S27-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
F8,Stationary,S27,27,S,2,S27-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.212,TRUE,3,39,TRUE,99
G5,Stationary,S27,27,S,3,S27-3,ACTIN,1.406,Amp,UNKNOWN,17.819,17.785,0.048,170200.81,173985.08,5351.75,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,12,FALSE,104
H5,Stationary,S27,27,S,3,S27-3,ACTIN,1.408,Amp,UNKNOWN,17.751,17.785,0.048,177769.33,173985.08,5351.75,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,12,FALSE,104
C5,Stationary,S27,27,S,3,S27-3,BQCV,1.337,Amp,UNKNOWN,13.544,13.583,0.055,1503836.5,1465601.9,54072.02,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,9,FALSE,104
D5,Stationary,S27,27,S,3,S27-3,BQCV,1.328,Amp,UNKNOWN,13.622,13.583,0.055,1427367.1,1465601.9,54072.02,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,9,FALSE,104
A5,Stationary,S27,27,S,3,S27-3,DWV,1.315,Amp,UNKNOWN,32.177,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,27,TRUE,104
B5,Stationary,S27,27,S,3,S27-3,DWV,1.318,Amp,UNKNOWN,32.327,32.252,0.106,6.52,3.26,4.61,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,28,FALSE,104
E5,Stationary,S27,27,S,3,S27-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
F5,Stationary,S27,27,S,3,S27-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
G4,Stationary,S28,28,S,1,S28-1,ACTIN,1.388,Amp,UNKNOWN,17.727,17.758,0.044,180566.38,177035.5,4993.403,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,12,FALSE,93
H4,Stationary,S28,28,S,1,S28-1,ACTIN,1.384,Amp,UNKNOWN,17.789,17.758,0.044,173504.64,177035.5,4993.403,36.5667,0.9988,-3.584,90.11565,TRUE,0.173,TRUE,3,13,FALSE,93
C4,Stationary,S28,28,S,1,S28-1,BQCV,1.261,Amp,UNKNOWN,28.953,28.982,0.041,50.211,49.248,1.362,34.8074,0.9981,-3.4422,95.21442,TRUE,0.082,TRUE,3,25,FALSE,93
D4,Stationary,S28,28,S,1,S28-1,BQCV,1.261,Amp,UNKNOWN,29.011,28.982,0.041,48.284,49.248,1.362,34.8074,0.9981,-3.4422,95.21442,TRUE,0.082,TRUE,3,25,FALSE,93
A4,Stationary,S28,28,S,1,S28-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.086,TRUE,3,39,TRUE,93
B4,Stationary,S28,28,S,1,S28-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.086,TRUE,3,39,TRUE,93
E4,Stationary,S28,28,S,1,S28-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.221,TRUE,3,39,TRUE,93
F4,Stationary,S28,28,S,1,S28-1,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.221,TRUE,3,39,TRUE,93
G7,Stationary,S28,28,S,2,S28-2,ACTIN,1.4,Amp,UNKNOWN,18.543,18.678,0.191,106883.44,98373.59,12034.74,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,13,FALSE,96
H7,Stationary,S28,28,S,2,S28-2,ACTIN,1.399,Amp,UNKNOWN,18.813,18.678,0.191,89863.74,98373.59,12034.74,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,13,FALSE,96
C7,Stationary,S28,28,S,2,S28-2,BQCV,1.275,Amp,UNKNOWN,25.35,25.558,0.295,559.187,491.153,96.214,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,21,FALSE,96
D7,Stationary,S28,28,S,2,S28-2,BQCV,1.28,Amp,UNKNOWN,25.767,25.558,0.295,423.12,491.153,96.214,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,21,FALSE,96
A7,Stationary,S28,28,S,2,S28-2,DWV,1.114,No Amp,UNKNOWN,37.272,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,33,TRUE,96
B7,Stationary,S28,28,S,2,S28-2,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
E7,Stationary,S28,28,S,2,S28-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
F7,Stationary,S28,28,S,2,S28-2,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.209,TRUE,3,39,TRUE,96
G6,Stationary,S28,28,S,3,S28-3,ACTIN,1.414,Amp,UNKNOWN,18.322,18.299,0.033,123162.14,125048.07,2667.116,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,13,FALSE,104
H6,Stationary,S28,28,S,3,S28-3,ACTIN,1.409,Amp,UNKNOWN,18.275,18.299,0.033,126934.01,125048.07,2667.116,36.5667,0.9988,-3.584,90.11565,TRUE,0.218,TRUE,3,13,FALSE,104
C6,Stationary,S28,28,S,3,S28-3,BQCV,1.329,Amp,UNKNOWN,17.729,17.566,0.231,91488.08,102672.16,15816.673,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,13,FALSE,104
D6,Stationary,S28,28,S,3,S28-3,BQCV,1.328,Amp,UNKNOWN,17.402,17.566,0.231,113856.234,102672.16,15816.673,34.8074,0.9981,-3.4422,95.21442,TRUE,0.109,TRUE,3,13,FALSE,104
A6,Stationary,S28,28,S,3,S28-3,DWV,1.319,Amp,UNKNOWN,32.097,32.234,0.195,7.567,6.949,0.874,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,27,FALSE,104
B6,Stationary,S28,28,S,3,S28-3,DWV,1.325,Amp,UNKNOWN,32.372,32.234,0.195,6.331,6.949,0.874,35.2228,0.993,-3.5567,91.05548,TRUE,0.115,TRUE,3,28,FALSE,104
E6,Stationary,S28,28,S,3,S28-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
F6,Stationary,S28,28,S,3,S28-3,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.235,TRUE,3,39,TRUE,104
G8,Stationary,S29,29,S,1,S29-1,ACTIN,1.396,Amp,UNKNOWN,20.334,20.521,0.264,33823.38,30214.283,5104.032,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,15,FALSE,96
H8,Stationary,S29,29,S,1,S29-1,ACTIN,1.383,Amp,UNKNOWN,20.708,20.521,0.264,26605.19,30214.283,5104.032,36.5667,0.9988,-3.584,90.11565,TRUE,0.192,TRUE,3,15,FALSE,96
C8,Stationary,S29,29,S,1,S29-1,BQCV,1.267,Amp,UNKNOWN,27.502,27.61,0.153,132.527,123.596,12.63,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,23,FALSE,96
D8,Stationary,S29,29,S,1,S29-1,BQCV,1.274,Amp,UNKNOWN,27.718,27.61,0.153,114.666,123.596,12.63,34.8074,0.9981,-3.4422,95.21442,TRUE,0.09,TRUE,3,23,FALSE,96
A8,Stationary,S29,29,S,1,S29-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
B8,Stationary,S29,29,S,1,S29-1,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.096,TRUE,3,39,TRUE,96
